simulation_time,risk_level,vehicle_1,vehicle_2,action,priority_vehicle_id,yielding_vehicle_id,reservation_queue,conflict_group_vehicle_ids,predicted_arrival_time_s,conflict_zone_vehicle_ids,target_speed_mps,release_reason,note
41.40,HIGH,targeted_vehicle_004,targeted_vehicle_005,RELEASE_NEXT_VEHICLE,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004;targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,45.00,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
41.40,HIGH,targeted_vehicle_004,targeted_vehicle_005,SLOW_NEAR_ENTRY,targeted_vehicle_004,targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,45.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=28.1 remaining_to_hold_m=15.6 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=6.06 duration_s=1.96.
42.40,HIGH,targeted_vehicle_004,targeted_vehicle_005,SLOW_NEAR_ENTRY,targeted_vehicle_004,targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,45.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=17.4 remaining_to_hold_m=4.9 speed_mps=8.12 target_speed_mps=2.00 decel_mps2=6.37 duration_s=0.96.
43.10,HIGH,targeted_vehicle_004,targeted_vehicle_005,RELEASE_NEXT_VEHICLE,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004;targeted_vehicle_005,45.00,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
43.10,HIGH,targeted_vehicle_004,targeted_vehicle_005,RELEASE_NEXT_VEHICLE,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004;targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,45.00,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
43.20,HIGH,targeted_vehicle_004,targeted_vehicle_005,RELEASE_NEXT_VEHICLE,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004;targeted_vehicle_005,45.00,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
43.20,HIGH,targeted_vehicle_004,targeted_vehicle_005,RELEASE_NEXT_VEHICLE,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004;targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,45.00,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
43.30,HIGH,targeted_vehicle_004,targeted_vehicle_005,RELEASE_NEXT_VEHICLE,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004;targeted_vehicle_005,45.00,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
43.30,HIGH,targeted_vehicle_004,targeted_vehicle_005,RELEASE_NEXT_VEHICLE,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004;targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,45.00,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
43.40,HIGH,targeted_vehicle_004,targeted_vehicle_005,SLOW_NEAR_ENTRY,targeted_vehicle_004,targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,45.40,targeted_vehicle_004,0.30,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: final_brake_before_guard entry_distance_m=12.3 hold_distance_m=12.5 speed_mps=2.80 target_speed_mps=0.30 duration_s=0.40.
44.30,HIGH,targeted_vehicle_004,targeted_vehicle_005,WAIT_AT_STOP_ZONE,targeted_vehicle_004,targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,targeted_vehicle_004;targeted_vehicle_005,45.40,targeted_vehicle_004,0.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: wait_near_junction_entry entry_distance_m=11.2 hold_distance_m=12.5 speed_mps=0.64.
45.00,HIGH,targeted_vehicle_004,targeted_vehicle_005,RELEASE_NEXT_VEHICLE,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_004,targeted_vehicle_005,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
45.00,HIGH,targeted_vehicle_004,targeted_vehicle_005,RELEASE_NEXT_VEHICLE,targeted_vehicle_005,targeted_vehicle_005,targeted_vehicle_005,targeted_vehicle_005,45.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
47.70,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_005,targeted_vehicle_006,targeted_vehicle_005;targeted_vehicle_006,targeted_vehicle_005;targeted_vehicle_006,56.20,targeted_vehicle_005,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=111.7.
48.60,HIGH,targeted_vehicle_004,targeted_vehicle_005,RELEASE_NEXT_VEHICLE,targeted_vehicle_005,targeted_vehicle_005,targeted_vehicle_005,targeted_vehicle_006;targeted_vehicle_007,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
48.60,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_007;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007,52.44,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
48.70,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_007,targeted_vehicle_006,targeted_vehicle_007;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007,56.20,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=97.8.
49.70,,,,SLOW_NEAR_ENTRY,targeted_vehicle_007,targeted_vehicle_006,targeted_vehicle_007;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007,56.20,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=83.9 remaining_to_hold_m=71.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
50.00,,,,SLOW_NEAR_ENTRY,targeted_vehicle_007,targeted_vehicle_008,targeted_vehicle_007;targeted_vehicle_008;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,56.14,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
50.70,,,,SLOW_NEAR_ENTRY,targeted_vehicle_007,targeted_vehicle_006,targeted_vehicle_007;targeted_vehicle_008;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,59.35,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=72.7 remaining_to_hold_m=60.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
51.00,,,,SLOW_NEAR_ENTRY,targeted_vehicle_007,targeted_vehicle_008,targeted_vehicle_007;targeted_vehicle_008;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,59.11,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.7 remaining_to_hold_m=50.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
51.10,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,52.45,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
51.10,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_007;targeted_vehicle_008;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,52.45,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
51.20,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,52.45,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
51.20,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_007;targeted_vehicle_008;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,52.45,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
51.30,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,52.45,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
51.30,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_007;targeted_vehicle_008;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,52.45,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
51.70,,,,SLOW_NEAR_ENTRY,targeted_vehicle_007,targeted_vehicle_006,targeted_vehicle_007;targeted_vehicle_008;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,67.51,targeted_vehicle_007,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=66.1 remaining_to_hold_m=53.6 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
52.00,,,,SLOW_NEAR_ENTRY,targeted_vehicle_007,targeted_vehicle_008,targeted_vehicle_007;targeted_vehicle_008;targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_007;targeted_vehicle_008,66.75,targeted_vehicle_007,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=56.1 remaining_to_hold_m=43.6 speed_mps=4.57 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.51.
54.80,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_007,targeted_vehicle_006;targeted_vehicle_008,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
54.80,HIGH,targeted_vehicle_006,targeted_vehicle_008,RELEASE_NEXT_VEHICLE,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,58.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
54.80,HIGH,targeted_vehicle_006,targeted_vehicle_008,SLOW_NEAR_ENTRY,targeted_vehicle_006,targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,58.80,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=35.1 remaining_to_hold_m=22.6 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
55.80,HIGH,targeted_vehicle_006,targeted_vehicle_008,SLOW_NEAR_ENTRY,targeted_vehicle_006,targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,58.80,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=23.8 remaining_to_hold_m=11.3 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
56.80,HIGH,targeted_vehicle_006,targeted_vehicle_008,SLOW_NEAR_ENTRY,targeted_vehicle_006,targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,58.80,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=17.2 remaining_to_hold_m=4.7 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
57.10,HIGH,targeted_vehicle_006,targeted_vehicle_008,RELEASE_NEXT_VEHICLE,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_008,58.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
57.10,HIGH,targeted_vehicle_006,targeted_vehicle_008,RELEASE_NEXT_VEHICLE,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,58.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
57.20,HIGH,targeted_vehicle_006,targeted_vehicle_008,RELEASE_NEXT_VEHICLE,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_008,58.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
57.20,HIGH,targeted_vehicle_006,targeted_vehicle_008,RELEASE_NEXT_VEHICLE,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,58.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
57.30,HIGH,targeted_vehicle_006,targeted_vehicle_008,RELEASE_NEXT_VEHICLE,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_008,58.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
57.30,HIGH,targeted_vehicle_006,targeted_vehicle_008,RELEASE_NEXT_VEHICLE,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006;targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,58.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
57.80,HIGH,targeted_vehicle_006,targeted_vehicle_008,WAIT_AT_STOP_ZONE,targeted_vehicle_006,targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,58.80,targeted_vehicle_006,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=14.3 remaining_to_hold_m=1.8 speed_mps=2.20 profile_speed_mps=2.00.
58.30,HIGH,targeted_vehicle_006,targeted_vehicle_008,SLOW_NEAR_ENTRY,targeted_vehicle_006,targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,targeted_vehicle_006;targeted_vehicle_008,58.80,targeted_vehicle_006,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=13.2 remaining_to_hold_m=0.7 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
58.40,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_006,targeted_vehicle_009,targeted_vehicle_006;targeted_vehicle_008;targeted_vehicle_009,targeted_vehicle_006;targeted_vehicle_008;targeted_vehicle_009,66.90,targeted_vehicle_006,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=111.7.
59.00,HIGH,targeted_vehicle_006,targeted_vehicle_008,RELEASE_NEXT_VEHICLE,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_006,targeted_vehicle_008;targeted_vehicle_009,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
59.00,HIGH,targeted_vehicle_006,targeted_vehicle_008,RELEASE_NEXT_VEHICLE,targeted_vehicle_008,targeted_vehicle_008,targeted_vehicle_008;targeted_vehicle_009,targeted_vehicle_008;targeted_vehicle_009,58.80,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
59.40,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_008,targeted_vehicle_009,targeted_vehicle_008;targeted_vehicle_009,targeted_vehicle_008;targeted_vehicle_009,66.90,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=97.8.
60.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_008,targeted_vehicle_009,targeted_vehicle_008;targeted_vehicle_009,targeted_vehicle_008;targeted_vehicle_009,66.91,targeted_vehicle_008,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=83.9 remaining_to_hold_m=71.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
61.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_008,targeted_vehicle_009,targeted_vehicle_008;targeted_vehicle_009,targeted_vehicle_008;targeted_vehicle_009,70.07,targeted_vehicle_008,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=72.7 remaining_to_hold_m=60.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
62.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_008,targeted_vehicle_009,targeted_vehicle_008;targeted_vehicle_009,targeted_vehicle_008;targeted_vehicle_009,78.27,targeted_vehicle_008,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=66.1 remaining_to_hold_m=53.6 speed_mps=4.57 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.51.
62.50,HIGH,targeted_vehicle_006,targeted_vehicle_008,RELEASE_NEXT_VEHICLE,targeted_vehicle_008,targeted_vehicle_008,targeted_vehicle_008,targeted_vehicle_009,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
62.50,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_009,targeted_vehicle_009,targeted_vehicle_009,targeted_vehicle_009,79.87,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
63.40,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_009,targeted_vehicle_010,targeted_vehicle_009;targeted_vehicle_010,targeted_vehicle_009;targeted_vehicle_010,71.90,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=111.7.
64.40,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_009,targeted_vehicle_010,targeted_vehicle_009;targeted_vehicle_010,targeted_vehicle_009;targeted_vehicle_010,71.90,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=97.8.
65.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_009,targeted_vehicle_010,targeted_vehicle_009;targeted_vehicle_010,targeted_vehicle_009;targeted_vehicle_010,71.90,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=83.9 remaining_to_hold_m=71.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
65.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_009,targeted_vehicle_011,targeted_vehicle_009;targeted_vehicle_011;targeted_vehicle_010,targeted_vehicle_009;targeted_vehicle_010;targeted_vehicle_011,71.74,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
66.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_009,targeted_vehicle_010,targeted_vehicle_009;targeted_vehicle_011;targeted_vehicle_010,targeted_vehicle_009;targeted_vehicle_010;targeted_vehicle_011,75.05,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=72.7 remaining_to_hold_m=60.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
69.20,HIGH,targeted_vehicle_010,targeted_vehicle_011,SLOW_NEAR_ENTRY,targeted_vehicle_009,targeted_vehicle_010,targeted_vehicle_009;targeted_vehicle_010;targeted_vehicle_011,targeted_vehicle_009;targeted_vehicle_010;targeted_vehicle_011,72.80,targeted_vehicle_009,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=37.3 remaining_to_hold_m=24.8 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
69.20,HIGH,targeted_vehicle_010,targeted_vehicle_011,SLOW_NEAR_ENTRY,targeted_vehicle_009,targeted_vehicle_011,targeted_vehicle_009;targeted_vehicle_010;targeted_vehicle_011,targeted_vehicle_009;targeted_vehicle_010;targeted_vehicle_011,73.20,targeted_vehicle_009,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=28.2 remaining_to_hold_m=15.7 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=6.02 duration_s=1.98.
69.40,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_009,targeted_vehicle_009,targeted_vehicle_009,targeted_vehicle_010;targeted_vehicle_011,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
69.40,HIGH,targeted_vehicle_010,targeted_vehicle_011,RELEASE_NEXT_VEHICLE,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010;targeted_vehicle_011,targeted_vehicle_010;targeted_vehicle_011,72.80,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
70.20,HIGH,targeted_vehicle_010,targeted_vehicle_011,SLOW_NEAR_ENTRY,targeted_vehicle_010,targeted_vehicle_011,targeted_vehicle_010;targeted_vehicle_011,targeted_vehicle_010;targeted_vehicle_011,73.20,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=17.5 remaining_to_hold_m=5.0 speed_mps=8.16 target_speed_mps=2.00 decel_mps2=6.32 duration_s=0.98.
71.00,HIGH,targeted_vehicle_010,targeted_vehicle_011,RELEASE_NEXT_VEHICLE,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010;targeted_vehicle_011,72.80,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
71.00,HIGH,targeted_vehicle_010,targeted_vehicle_011,RELEASE_NEXT_VEHICLE,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010;targeted_vehicle_011,targeted_vehicle_010;targeted_vehicle_011,72.80,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
71.10,HIGH,targeted_vehicle_010,targeted_vehicle_011,RELEASE_NEXT_VEHICLE,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010;targeted_vehicle_011,72.80,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
71.10,HIGH,targeted_vehicle_010,targeted_vehicle_011,RELEASE_NEXT_VEHICLE,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010;targeted_vehicle_011,targeted_vehicle_010;targeted_vehicle_011,72.80,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
71.20,HIGH,targeted_vehicle_010,targeted_vehicle_011,RELEASE_NEXT_VEHICLE,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010;targeted_vehicle_011,72.80,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
71.20,HIGH,targeted_vehicle_010,targeted_vehicle_011,RELEASE_NEXT_VEHICLE,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010;targeted_vehicle_011,targeted_vehicle_010;targeted_vehicle_011,72.80,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
71.20,HIGH,targeted_vehicle_010,targeted_vehicle_011,SLOW_NEAR_ENTRY,targeted_vehicle_010,targeted_vehicle_011,targeted_vehicle_010;targeted_vehicle_011,targeted_vehicle_010;targeted_vehicle_011,73.20,,0.30,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: final_brake_before_guard entry_distance_m=12.4 hold_distance_m=12.5 speed_mps=2.87 target_speed_mps=0.30 duration_s=0.40.
72.10,HIGH,targeted_vehicle_010,targeted_vehicle_011,WAIT_AT_STOP_ZONE,targeted_vehicle_010,targeted_vehicle_011,targeted_vehicle_010;targeted_vehicle_011,targeted_vehicle_010;targeted_vehicle_011,73.20,targeted_vehicle_010,0.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: wait_near_junction_entry entry_distance_m=11.2 hold_distance_m=12.5 speed_mps=0.65.
72.80,HIGH,targeted_vehicle_010,targeted_vehicle_011,RELEASE_NEXT_VEHICLE,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_010,targeted_vehicle_011,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
72.80,HIGH,targeted_vehicle_010,targeted_vehicle_011,RELEASE_NEXT_VEHICLE,targeted_vehicle_011,targeted_vehicle_011,targeted_vehicle_011,targeted_vehicle_011,73.20,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
75.40,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_011,targeted_vehicle_012,targeted_vehicle_011;targeted_vehicle_012,targeted_vehicle_011;targeted_vehicle_012,83.90,targeted_vehicle_011,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=111.7.
76.40,HIGH,targeted_vehicle_010,targeted_vehicle_011,RELEASE_NEXT_VEHICLE,targeted_vehicle_011,targeted_vehicle_011,targeted_vehicle_011,targeted_vehicle_012,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
76.40,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_012,targeted_vehicle_012,targeted_vehicle_012,targeted_vehicle_012,83.90,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
77.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_012,targeted_vehicle_013,targeted_vehicle_013;targeted_vehicle_012,targeted_vehicle_012;targeted_vehicle_013,83.74,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
78.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_012,targeted_vehicle_013,targeted_vehicle_012;targeted_vehicle_013,targeted_vehicle_012;targeted_vehicle_013,86.70,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.7 remaining_to_hold_m=50.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
79.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_012,targeted_vehicle_013,targeted_vehicle_012;targeted_vehicle_013,targeted_vehicle_012;targeted_vehicle_013,94.31,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=56.1 remaining_to_hold_m=43.6 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
83.90,HIGH,targeted_vehicle_012,targeted_vehicle_013,SLOW_NEAR_ENTRY,targeted_vehicle_012,targeted_vehicle_013,targeted_vehicle_012;targeted_vehicle_013,targeted_vehicle_012;targeted_vehicle_013,85.90,targeted_vehicle_012,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=16.9 remaining_to_hold_m=4.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=9.00 duration_s=1.32.
